Zip,state,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh)
44081,OH,RFCW,1005.904
44082,OH,RFCW,1005.904
44084,OH,RFCW,1005.904
44085,OH,RFCW,1005.904
44086,OH,RFCW,1005.904
44087,OH,RFCW,1005.904
44088,OH,RFCW,1005.904
44089,OH,RFCW,1005.904
44090,OH,RFCW,1005.904
44092,OH,RFCW,1005.904
44093,OH,RFCW,1005.904
44094,OH,RFCW,1005.904
44095,OH,RFCW,1005.904
44096,OH,RFCW,1005.904
44097,OH,RFCW,1005.904
44099,OH,RFCW,1005.904
44101,OH,RFCW,1005.904
44102,OH,RFCW,1005.904
44103,OH,RFCW,1005.904
44104,OH,RFCW,1005.904
44105,OH,RFCW,1005.904
44106,OH,RFCW,1005.904
44107,OH,RFCW,1005.904
44108,OH,RFCW,1005.904
44109,OH,RFCW,1005.904
44110,OH,RFCW,1005.904
44111,OH,RFCW,1005.904
44112,OH,RFCW,1005.904
44113,OH,RFCW,1005.904
44114,OH,RFCW,1005.904
44115,OH,RFCW,1005.904
44116,OH,RFCW,1005.904
44117,OH,RFCW,1005.904
44118,OH,RFCW,1005.904
44119,OH,RFCW,1005.904
44120,OH,RFCW,1005.904
44121,OH,RFCW,1005.904
44122,OH,RFCW,1005.904
44123,OH,RFCW,1005.904
44124,OH,RFCW,1005.904
44125,OH,RFCW,1005.904
44126,OH,RFCW,1005.904
44127,OH,RFCW,1005.904
44128,OH,RFCW,1005.904
44129,OH,RFCW,1005.904
44130,OH,RFCW,1005.904
44131,OH,RFCW,1005.904
44132,OH,RFCW,1005.904
44133,OH,RFCW,1005.904
44134,OH,RFCW,1005.904
44135,OH,RFCW,1005.904
44136,OH,RFCW,1005.904
44137,OH,RFCW,1005.904
44138,OH,RFCW,1005.904
44139,OH,RFCW,1005.904
44140,OH,RFCW,1005.904
44141,OH,RFCW,1005.904
44142,OH,RFCW,1005.904
44143,OH,RFCW,1005.904
44144,OH,RFCW,1005.904
44145,OH,RFCW,1005.904
44146,OH,RFCW,1005.904
44147,OH,RFCW,1005.904
44149,OH,RFCW,1005.904
44181,OH,RFCW,1005.904
44188,OH,RFCW,1005.904
44190,OH,RFCW,1005.904
44191,OH,RFCW,1005.904
44192,OH,RFCW,1005.904
44193,OH,RFCW,1005.904
44194,OH,RFCW,1005.904
44195,OH,RFCW,1005.904
44197,OH,RFCW,1005.904
44198,OH,RFCW,1005.904
44199,OH,RFCW,1005.904
44201,OH,RFCW,1005.904
44202,OH,RFCW,1005.904
44203,OH,RFCW,1005.904
44210,OH,RFCW,1005.904
44211,OH,RFCW,1005.904
44212,OH,RFCW,1005.904
44214,OH,RFCW,1005.904
44215,OH,RFCW,1005.904
44216,OH,RFCW,1005.904
44217,OH,RFCW,1005.904
44221,OH,RFCW,1005.904
44222,OH,RFCW,1005.904
44223,OH,RFCW,1005.904
44224,OH,RFCW,1005.904
44230,OH,RFCW,1005.904
44231,OH,RFCW,1005.904
44232,OH,RFCW,1005.904
44233,OH,RFCW,1005.904
44234,OH,RFCW,1005.904
44235,OH,RFCW,1005.904
44236,OH,RFCW,1005.904
44237,OH,RFCW,1005.904
44240,OH,RFCW,1005.904
44241,OH,RFCW,1005.904
44242,OH,RFCW,1005.904
44243,OH,RFCW,1005.904
44250,OH,RFCW,1005.904
44251,OH,RFCW,1005.904
44253,OH,RFCW,1005.904
44254,OH,RFCW,1005.904
44255,OH,RFCW,1005.904
44256,OH,RFCW,1005.904
44258,OH,RFCW,1005.904
44260,OH,RFCW,1005.904
44262,OH,RFCW,1005.904
44264,OH,RFCW,1005.904
44265,OH,RFCW,1005.904
44266,OH,RFCW,1005.904
44270,OH,RFCW,1005.904
44272,OH,RFCW,1005.904
44273,OH,RFCW,1005.904
44274,OH,RFCW,1005.904
44275,OH,RFCW,1005.904
44276,OH,RFCW,1005.904
44278,OH,RFCW,1005.904
44280,OH,RFCW,1005.904
44281,OH,RFCW,1005.904
44282,OH,RFCW,1005.904
44285,OH,RFCW,1005.904
44286,OH,RFCW,1005.904
44287,OH,RFCW,1005.904
44288,OH,RFCW,1005.904
44301,OH,RFCW,1005.904
44302,OH,RFCW,1005.904
44303,OH,RFCW,1005.904
44304,OH,RFCW,1005.904
44305,OH,RFCW,1005.904
44306,OH,RFCW,1005.904
44307,OH,RFCW,1005.904
44308,OH,RFCW,1005.904
44309,OH,RFCW,1005.904
44310,OH,RFCW,1005.904
44311,OH,RFCW,1005.904
44312,OH,RFCW,1005.904
44313,OH,RFCW,1005.904
44314,OH,RFCW,1005.904
44315,OH,RFCW,1005.904
44316,OH,RFCW,1005.904
44317,OH,RFCW,1005.904
44319,OH,RFCW,1005.904
44320,OH,RFCW,1005.904
44321,OH,RFCW,1005.904
44325,OH,RFCW,1005.904
44326,OH,RFCW,1005.904
44328,OH,RFCW,1005.904
44333,OH,RFCW,1005.904
44334,OH,RFCW,1005.904
44372,OH,RFCW,1005.904
44393,OH,RFCW,1005.904
44396,OH,RFCW,1005.904
44398,OH,RFCW,1005.904
44399,OH,RFCW,1005.904
44401,OH,RFCW,1005.904
44402,OH,RFCW,1005.904
44403,OH,RFCW,1005.904
44404,OH,RFCW,1005.904
44405,OH,RFCW,1005.904
44406,OH,RFCW,1005.904
44408,OH,RFCW,1005.904
44410,OH,RFCW,1005.904
44411,OH,RFCW,1005.904
44412,OH,RFCW,1005.904
44413,OH,RFCW,1005.904
44415,OH,RFCW,1005.904
44416,OH,RFCW,1005.904
44417,OH,RFCW,1005.904
44418,OH,RFCW,1005.904
44420,OH,RFCW,1005.904
44422,OH,RFCW,1005.904
44423,OH,RFCW,1005.904
44424,OH,RFCW,1005.904
44425,OH,RFCW,1005.904
44427,OH,RFCW,1005.904
44428,OH,RFCW,1005.904
44429,OH,RFCW,1005.904
44430,OH,RFCW,1005.904
44431,OH,RFCW,1005.904
44432,OH,RFCW,1005.904
44436,OH,RFCW,1005.904
44437,OH,RFCW,1005.904
44438,OH,RFCW,1005.904
44439,OH,RFCW,1005.904
44440,OH,RFCW,1005.904
44441,OH,RFCW,1005.904
44442,OH,RFCW,1005.904
44443,OH,RFCW,1005.904
44444,OH,RFCW,1005.904
44445,OH,RFCW,1005.904
44446,OH,RFCW,1005.904
44449,OH,RFCW,1005.904
44450,OH,RFCW,1005.904
44451,OH,RFCW,1005.904
44452,OH,RFCW,1005.904
44453,OH,RFCW,1005.904
44454,OH,RFCW,1005.904
44455,OH,RFCW,1005.904
44460,OH,RFCW,1005.904
44470,OH,RFCW,1005.904
44471,OH,RFCW,1005.904
44473,OH,RFCW,1005.904
44481,OH,RFCW,1005.904
44482,OH,RFCW,1005.904
44483,OH,RFCW,1005.904
44484,OH,RFCW,1005.904
44485,OH,RFCW,1005.904
44486,OH,RFCW,1005.904
44488,OH,RFCW,1005.904
44490,OH,RFCW,1005.904
44491,OH,RFCW,1005.904
44492,OH,RFCW,1005.904
44493,OH,RFCW,1005.904
44501,OH,RFCW,1005.904
44502,OH,RFCW,1005.904
44503,OH,RFCW,1005.904
44504,OH,RFCW,1005.904
44505,OH,RFCW,1005.904
44506,OH,RFCW,1005.904
44507,OH,RFCW,1005.904
44509,OH,RFCW,1005.904
44510,OH,RFCW,1005.904
44511,OH,RFCW,1005.904
44512,OH,RFCW,1005.904
44513,OH,RFCW,1005.904
44514,OH,RFCW,1005.904
44515,OH,RFCW,1005.904
44555,OH,RFCW,1005.904
44601,OH,RFCW,1005.904
44606,OH,RFCW,1005.904
44607,OH,RFCW,1005.904
44608,OH,RFCW,1005.904
44609,OH,RFCW,1005.904
44610,OH,RFCW,1005.904
44611,OH,RFCW,1005.904
44612,OH,RFCW,1005.904
44613,OH,RFCW,1005.904
44614,OH,RFCW,1005.904
44615,OH,RFCW,1005.904
44617,OH,RFCW,1005.904
44618,OH,RFCW,1005.904
44619,OH,RFCW,1005.904
44620,OH,RFCW,1005.904
44621,OH,RFCW,1005.904
44622,OH,RFCW,1005.904
44624,OH,RFCW,1005.904
44625,OH,RFCW,1005.904
44626,OH,RFCW,1005.904
44627,OH,RFCW,1005.904
44628,OH,RFCW,1005.904
44629,OH,RFCW,1005.904
44630,OH,RFCW,1005.904
44631,OH,RFCW,1005.904
44632,OH,RFCW,1005.904
44633,OH,RFCW,1005.904
44634,OH,RFCW,1005.904
44636,OH,RFCW,1005.904
44637,OH,RFCW,1005.904
44638,OH,RFCW,1005.904
44639,OH,RFCW,1005.904
44640,OH,RFCW,1005.904
44641,OH,RFCW,1005.904
44643,OH,RFCW,1005.904
44644,OH,RFCW,1005.904
44645,OH,RFCW,1005.904
44646,OH,RFCW,1005.904
44647,OH,RFCW,1005.904
44648,OH,RFCW,1005.904
44650,OH,RFCW,1005.904
44651,OH,RFCW,1005.904
44652,OH,RFCW,1005.904
44653,OH,RFCW,1005.904
44654,OH,RFCW,1005.904
44656,OH,RFCW,1005.904
44657,OH,RFCW,1005.904
44659,OH,RFCW,1005.904
44660,OH,RFCW,1005.904
44661,OH,RFCW,1005.904
44662,OH,RFCW,1005.904
44663,OH,RFCW,1005.904
44665,OH,RFCW,1005.904
44666,OH,RFCW,1005.904
44667,OH,RFCW,1005.904
44669,OH,RFCW,1005.904
44670,OH,RFCW,1005.904
44671,OH,RFCW,1005.904
44672,OH,RFCW,1005.904
44675,OH,RFCW,1005.904
44676,OH,RFCW,1005.904
44677,OH,RFCW,1005.904
44678,OH,RFCW,1005.904
44679,OH,RFCW,1005.904
44680,OH,RFCW,1005.904
44681,OH,RFCW,1005.904
44682,OH,RFCW,1005.904
44683,OH,RFCW,1005.904
44685,OH,RFCW,1005.904
44687,OH,RFCW,1005.904
44688,OH,RFCW,1005.904
44689,OH,RFCW,1005.904
44690,OH,RFCW,1005.904
44691,OH,RFCW,1005.904
44693,OH,RFCW,1005.904
44695,OH,RFCW,1005.904
44697,OH,RFCW,1005.904
44699,OH,RFCW,1005.904
44701,OH,RFCW,1005.904
44702,OH,RFCW,1005.904
44703,OH,RFCW,1005.904
44704,OH,RFCW,1005.904
44705,OH,RFCW,1005.904
44706,OH,RFCW,1005.904
44707,OH,RFCW,1005.904
44708,OH,RFCW,1005.904
44709,OH,RFCW,1005.904
44710,OH,RFCW,1005.904
44711,OH,RFCW,1005.904
44714,OH,RFCW,1005.904
44718,OH,RFCW,1005.904
44720,OH,RFCW,1005.904
44721,OH,RFCW,1005.904
44730,OH,RFCW,1005.904
44735,OH,RFCW,1005.904
44750,OH,RFCW,1005.904
44767,OH,RFCW,1005.904
44799,OH,RFCW,1005.904
44802,OH,RFCW,1005.904
44804,OH,RFCW,1005.904
44805,OH,RFCW,1005.904
44807,OH,RFCW,1005.904
44809,OH,RFCW,1005.904
44811,OH,RFCW,1005.904
44813,OH,RFCW,1005.904
44814,OH,RFCW,1005.904
44815,OH,RFCW,1005.904
44816,OH,RFCW,1005.904
44817,OH,RFCW,1005.904
44818,OH,RFCW,1005.904
44820,OH,RFCW,1005.904
44822,OH,RFCW,1005.904
44824,OH,RFCW,1005.904
44825,OH,RFCW,1005.904
44826,OH,RFCW,1005.904
44827,OH,RFCW,1005.904
44828,OH,RFCW,1005.904
44830,OH,RFCW,1005.904
44833,OH,RFCW,1005.904
44836,OH,RFCW,1005.904
44837,OH,RFCW,1005.904
44838,OH,RFCW,1005.904
44839,OH,RFCW,1005.904
44840,OH,RFCW,1005.904
44841,OH,RFCW,1005.904
44842,OH,RFCW,1005.904
44843,OH,RFCW,1005.904
44844,OH,RFCW,1005.904
44845,OH,RFCW,1005.904
44846,OH,RFCW,1005.904
44847,OH,RFCW,1005.904
44848,OH,RFCW,1005.904
44849,OH,RFCW,1005.904
44850,OH,RFCW,1005.904
44851,OH,RFCW,1005.904
44853,OH,RFCW,1005.904
44854,OH,RFCW,1005.904
44855,OH,RFCW,1005.904
44856,OH,RFCW,1005.904
44857,OH,RFCW,1005.904
44859,OH,RFCW,1005.904
44860,OH,RFCW,1005.904
44861,OH,RFCW,1005.904
44862,OH,RFCW,1005.904
44864,OH,RFCW,1005.904
44865,OH,RFCW,1005.904
44866,OH,RFCW,1005.904
44867,OH,RFCW,1005.904
44870,OH,RFCW,1005.904
44871,OH,RFCW,1005.904
44874,OH,RFCW,1005.904
44875,OH,RFCW,1005.904
44878,OH,RFCW,1005.904
44880,OH,RFCW,1005.904
44881,OH,RFCW,1005.904
44882,OH,RFCW,1005.904
44883,OH,RFCW,1005.904
44887,OH,RFCW,1005.904
44888,OH,RFCW,1005.904
44889,OH,RFCW,1005.904
44890,OH,RFCW,1005.904
44901,OH,RFCW,1005.904
44902,OH,RFCW,1005.904
44903,OH,RFCW,1005.904
44904,OH,RFCW,1005.904
44905,OH,RFCW,1005.904
44906,OH,RFCW,1005.904
44907,OH,RFCW,1005.904
45001,OH,RFCW,1005.904
45002,OH,RFCW,1005.904
45003,OH,RFCW,1005.904
45004,OH,RFCW,1005.904
45005,OH,RFCW,1005.904
45011,OH,RFCW,1005.904
45012,OH,RFCW,1005.904
45013,OH,RFCW,1005.904
45014,OH,RFCW,1005.904
45015,OH,RFCW,1005.904
45018,OH,RFCW,1005.904
45025,OH,RFCW,1005.904
45026,OH,RFCW,1005.904
45030,OH,RFCW,1005.904
45032,OH,RFCW,1005.904
45033,OH,RFCW,1005.904
45034,OH,RFCW,1005.904
45036,OH,RFCW,1005.904
45039,OH,RFCW,1005.904
45040,OH,RFCW,1005.904
45041,OH,RFCW,1005.904
45042,OH,RFCW,1005.904
45043,OH,RFCW,1005.904
45044,OH,RFCW,1005.904
45050,OH,RFCW,1005.904
45051,OH,RFCW,1005.904
45052,OH,RFCW,1005.904
45053,OH,RFCW,1005.904
45054,OH,RFCW,1005.904
45055,OH,RFCW,1005.904
45056,OH,RFCW,1005.904
45061,OH,RFCW,1005.904
45062,OH,RFCW,1005.904
45063,OH,RFCW,1005.904
45064,OH,RFCW,1005.904
45065,OH,RFCW,1005.904
45066,OH,RFCW,1005.904
45067,OH,RFCW,1005.904
45068,OH,RFCW,1005.904
45069,OH,RFCW,1005.904
45070,OH,RFCW,1005.904
45071,OH,RFCW,1005.904
45101,OH,RFCW,1005.904
45102,OH,RFCW,1005.904
45103,OH,RFCW,1005.904
45105,OH,RFCW,1005.904
45106,OH,RFCW,1005.904
45107,OH,RFCW,1005.904
45110,OH,RFCW,1005.904
45111,OH,RFCW,1005.904
45112,OH,RFCW,1005.904
45113,OH,RFCW,1005.904
45114,OH,RFCW,1005.904
45115,OH,RFCW,1005.904
45118,OH,RFCW,1005.904
45119,OH,RFCW,1005.904
45120,OH,RFCW,1005.904
45121,OH,RFCW,1005.904
45122,OH,RFCW,1005.904
45123,OH,RFCW,1005.904
45130,OH,RFCW,1005.904
45131,OH,RFCW,1005.904
45132,OH,RFCW,1005.904
45133,OH,RFCW,1005.904
45135,OH,RFCW,1005.904
45138,OH,RFCW,1005.904
45140,OH,RFCW,1005.904
45142,OH,RFCW,1005.904
45144,OH,RFCW,1005.904
45145,OH,RFCW,1005.904
45146,OH,RFCW,1005.904
45147,OH,RFCW,1005.904
45148,OH,RFCW,1005.904
45150,OH,RFCW,1005.904
45152,OH,RFCW,1005.904
45153,OH,RFCW,1005.904
45154,OH,RFCW,1005.904
45155,OH,RFCW,1005.904
45156,OH,RFCW,1005.904
45157,OH,RFCW,1005.904
45158,OH,RFCW,1005.904
45159,OH,RFCW,1005.904
45160,OH,RFCW,1005.904
45162,OH,RFCW,1005.904
45164,OH,RFCW,1005.904
45166,OH,RFCW,1005.904
45167,OH,RFCW,1005.904
45168,OH,RFCW,1005.904
45169,OH,RFCW,1005.904
45171,OH,RFCW,1005.904
45172,OH,RFCW,1005.904
45174,OH,RFCW,1005.904
45176,OH,RFCW,1005.904
45177,OH,RFCW,1005.904
45201,OH,RFCW,1005.904
45202,OH,RFCW,1005.904
45203,OH,RFCW,1005.904
45204,OH,RFCW,1005.904
45205,OH,RFCW,1005.904
45206,OH,RFCW,1005.904
45207,OH,RFCW,1005.904
45208,OH,RFCW,1005.904
45209,OH,RFCW,1005.904
45211,OH,RFCW,1005.904
45212,OH,RFCW,1005.904
45213,OH,RFCW,1005.904
45214,OH,RFCW,1005.904
45215,OH,RFCW,1005.904
45216,OH,RFCW,1005.904
45217,OH,RFCW,1005.904
45218,OH,RFCW,1005.904
45219,OH,RFCW,1005.904
45220,OH,RFCW,1005.904
45221,OH,RFCW,1005.904
45222,OH,RFCW,1005.904
45223,OH,RFCW,1005.904
45224,OH,RFCW,1005.904
45225,OH,RFCW,1005.904
45226,OH,RFCW,1005.904
45227,OH,RFCW,1005.904
45228,OH,RFCW,1005.904
45229,OH,RFCW,1005.904
45230,OH,RFCW,1005.904
45231,OH,RFCW,1005.904
45232,OH,RFCW,1005.904
45233,OH,RFCW,1005.904
45234,OH,RFCW,1005.904
45235,OH,RFCW,1005.904
45236,OH,RFCW,1005.904
45237,OH,RFCW,1005.904
45238,OH,RFCW,1005.904
45239,OH,RFCW,1005.904
45240,OH,RFCW,1005.904
45241,OH,RFCW,1005.904
45242,OH,RFCW,1005.904
45243,OH,RFCW,1005.904
45244,OH,RFCW,1005.904
45245,OH,RFCW,1005.904
45246,OH,RFCW,1005.904
45247,OH,RFCW,1005.904
45248,OH,RFCW,1005.904
45249,OH,RFCW,1005.904
45250,OH,RFCW,1005.904
45251,OH,RFCW,1005.904
45252,OH,RFCW,1005.904
45253,OH,RFCW,1005.904
45254,OH,RFCW,1005.904
45255,OH,RFCW,1005.904
45258,OH,RFCW,1005.904
45262,OH,RFCW,1005.904
45263,OH,RFCW,1005.904
45264,OH,RFCW,1005.904
45267,OH,RFCW,1005.904
45268,OH,RFCW,1005.904
45269,OH,RFCW,1005.904
45270,OH,RFCW,1005.904
45271,OH,RFCW,1005.904
45273,OH,RFCW,1005.904
45274,OH,RFCW,1005.904
45275,KY,RFCW,1005.904
45277,KY,RFCW,1005.904
45280,OH,RFCW,1005.904
45296,OH,RFCW,1005.904
45298,OH,RFCW,1005.904
45299,OH,RFCW,1005.904
45301,OH,RFCW,1005.904
45302,OH,RFCW,1005.904
45303,OH,RFCW,1005.904
45304,OH,RFCW,1005.904
45305,OH,RFCW,1005.904
45306,OH,RFCW,1005.904
45307,OH,RFCW,1005.904
45308,OH,RFCW,1005.904
45309,OH,RFCW,1005.904
45310,OH,RFCW,1005.904
45311,OH,RFCW,1005.904
45312,OH,RFCW,1005.904
45314,OH,RFCW,1005.904
45315,OH,RFCW,1005.904
45316,OH,RFCW,1005.904
45317,OH,RFCW,1005.904
45318,OH,RFCW,1005.904
45319,OH,RFCW,1005.904
45320,OH,RFCW,1005.904
45321,OH,RFCW,1005.904
45322,OH,RFCW,1005.904
45323,OH,RFCW,1005.904
45324,OH,RFCW,1005.904
45325,OH,RFCW,1005.904
45326,OH,RFCW,1005.904
45327,OH,RFCW,1005.904
45328,OH,RFCW,1005.904
45330,OH,RFCW,1005.904
45331,OH,RFCW,1005.904
45332,OH,RFCW,1005.904
45333,OH,RFCW,1005.904
45334,OH,RFCW,1005.904
45335,OH,RFCW,1005.904
45336,OH,RFCW,1005.904
45337,OH,RFCW,1005.904
45338,OH,RFCW,1005.904
45339,OH,RFCW,1005.904
45340,OH,RFCW,1005.904
45341,OH,RFCW,1005.904
45342,OH,RFCW,1005.904
45343,OH,RFCW,1005.904
45344,OH,RFCW,1005.904
45345,OH,RFCW,1005.904
45346,OH,RFCW,1005.904
45347,OH,RFCW,1005.904
45348,OH,RFCW,1005.904
45349,OH,RFCW,1005.904
45350,OH,RFCW,1005.904
45351,OH,RFCW,1005.904
45352,OH,RFCW,1005.904
45353,OH,RFCW,1005.904
45354,OH,RFCW,1005.904
45356,OH,RFCW,1005.904
45358,OH,RFCW,1005.904
45359,OH,RFCW,1005.904
45360,OH,RFCW,1005.904
45361,OH,RFCW,1005.904
45362,OH,RFCW,1005.904
45363,OH,RFCW,1005.904
45365,OH,RFCW,1005.904
45367,OH,RFCW,1005.904
45368,OH,RFCW,1005.904
45369,OH,RFCW,1005.904
45370,OH,RFCW,1005.904
45371,OH,RFCW,1005.904
45372,OH,RFCW,1005.904
45373,OH,RFCW,1005.904
45374,OH,RFCW,1005.904
45377,OH,RFCW,1005.904
45378,OH,RFCW,1005.904
45380,OH,RFCW,1005.904
45381,OH,RFCW,1005.904
45382,OH,RFCW,1005.904
45383,OH,RFCW,1005.904
45384,OH,RFCW,1005.904
45385,OH,RFCW,1005.904
45387,OH,RFCW,1005.904
45388,OH,RFCW,1005.904
45389,OH,RFCW,1005.904
45390,OH,RFCW,1005.904
45400,OH,RFCW,1005.904
45401,OH,RFCW,1005.904
45402,OH,RFCW,1005.904
45403,OH,RFCW,1005.904
45404,OH,RFCW,1005.904
45405,OH,RFCW,1005.904
45406,OH,RFCW,1005.904
45408,OH,RFCW,1005.904
45409,OH,RFCW,1005.904
45410,OH,RFCW,1005.904
45412,OH,RFCW,1005.904
45413,OH,RFCW,1005.904
45414,OH,RFCW,1005.904
45415,OH,RFCW,1005.904
45416,OH,RFCW,1005.904
45417,OH,RFCW,1005.904
45418,OH,RFCW,1005.904
45419,OH,RFCW,1005.904
45420,OH,RFCW,1005.904
45422,OH,RFCW,1005.904
45423,OH,RFCW,1005.904
45424,OH,RFCW,1005.904
45426,OH,RFCW,1005.904
45427,OH,RFCW,1005.904
45428,OH,RFCW,1005.904
45429,OH,RFCW,1005.904
45430,OH,RFCW,1005.904
45431,OH,RFCW,1005.904
45432,OH,RFCW,1005.904
45433,OH,RFCW,1005.904
45434,OH,RFCW,1005.904
45435,OH,RFCW,1005.904
45437,OH,RFCW,1005.904
45439,OH,RFCW,1005.904
45440,OH,RFCW,1005.904
45441,OH,RFCW,1005.904
45448,OH,RFCW,1005.904
45449,OH,RFCW,1005.904
45454,OH,RFCW,1005.904
45458,OH,RFCW,1005.904
45459,OH,RFCW,1005.904
45469,OH,RFCW,1005.904
45470,OH,RFCW,1005.904
45475,OH,RFCW,1005.904
45479,OH,RFCW,1005.904
45481,OH,RFCW,1005.904
45482,OH,RFCW,1005.904
45490,OH,RFCW,1005.904
45501,OH,RFCW,1005.904
45502,OH,RFCW,1005.904
45503,OH,RFCW,1005.904
45504,OH,RFCW,1005.904
45505,OH,RFCW,1005.904
45506,OH,RFCW,1005.904
45601,OH,RFCW,1005.904
45612,OH,RFCW,1005.904
45613,OH,RFCW,1005.904
45614,OH,RFCW,1005.904
45616,OH,RFCW,1005.904
45617,OH,RFCW,1005.904
45618,OH,RFCW,1005.904
45619,OH,RFCW,1005.904
45620,OH,RFCW,1005.904
45621,OH,RFCW,1005.904
45622,OH,RFCW,1005.904
45623,OH,RFCW,1005.904
45624,OH,RFCW,1005.904
45628,OH,RFCW,1005.904
45629,OH,RFCW,1005.904
45630,OH,RFCW,1005.904
45631,OH,RFCW,1005.904
45633,OH,RFCW,1005.904
45634,OH,RFCW,1005.904
45636,OH,RFCW,1005.904
45638,OH,RFCW,1005.904
45640,OH,RFCW,1005.904
45642,OH,RFCW,1005.904
45643,OH,RFCW,1005.904
45644,OH,RFCW,1005.904
45645,OH,RFCW,1005.904
45646,OH,RFCW,1005.904
45647,OH,RFCW,1005.904
45648,OH,RFCW,1005.904
45650,OH,RFCW,1005.904
45651,OH,RFCW,1005.904
45652,OH,RFCW,1005.904
45653,OH,RFCW,1005.904
45654,OH,RFCW,1005.904
45656,OH,RFCW,1005.904
45657,OH,RFCW,1005.904
45658,OH,RFCW,1005.904
45659,OH,RFCW,1005.904
45660,OH,RFCW,1005.904
45661,OH,RFCW,1005.904
45662,OH,RFCW,1005.904
45663,OH,RFCW,1005.904
45669,OH,RFCW,1005.904
45671,OH,RFCW,1005.904
45672,OH,RFCW,1005.904
45673,OH,RFCW,1005.904
45674,OH,RFCW,1005.904
45675,OH,RFCW,1005.904
45677,OH,RFCW,1005.904
45678,OH,RFCW,1005.904
45679,OH,RFCW,1005.904
45680,OH,RFCW,1005.904
45681,OH,RFCW,1005.904
45682,OH,RFCW,1005.904
45683,OH,RFCW,1005.904
45684,OH,RFCW,1005.904
45685,OH,RFCW,1005.904
45686,OH,RFCW,1005.904
45687,OH,RFCW,1005.904
45688,OH,RFCW,1005.904
45690,OH,RFCW,1005.904
45692,OH,RFCW,1005.904
45693,OH,RFCW,1005.904
45694,OH,RFCW,1005.904
45695,OH,RFCW,1005.904
45696,OH,RFCW,1005.904
45697,OH,RFCW,1005.904
45698,OH,RFCW,1005.904
45699,OH,RFCW,1005.904
45701,OH,RFCW,1005.904
45710,OH,RFCW,1005.904
45711,OH,RFCW,1005.904
45712,OH,RFCW,1005.904
45713,OH,RFCW,1005.904
45714,OH,RFCW,1005.904
45715,OH,RFCW,1005.904
45716,OH,RFCW,1005.904
45717,OH,RFCW,1005.904
45719,OH,RFCW,1005.904
45720,OH,RFCW,1005.904
45721,OH,RFCW,1005.904
45723,OH,RFCW,1005.904
45724,OH,RFCW,1005.904
45727,OH,RFCW,1005.904
45729,OH,RFCW,1005.904
45732,OH,RFCW,1005.904
45734,OH,RFCW,1005.904
45735,OH,RFCW,1005.904
45739,OH,RFCW,1005.904
45740,OH,RFCW,1005.904
45741,OH,RFCW,1005.904
45742,OH,RFCW,1005.904
45743,OH,RFCW,1005.904
45744,OH,RFCW,1005.904
45745,OH,RFCW,1005.904
45746,OH,RFCW,1005.904
45750,OH,RFCW,1005.904
45760,OH,RFCW,1005.904
45761,OH,RFCW,1005.904
45764,OH,RFCW,1005.904
45766,OH,RFCW,1005.904
45767,OH,RFCW,1005.904
45768,OH,RFCW,1005.904
45769,OH,RFCW,1005.904
45770,OH,RFCW,1005.904
45771,OH,RFCW,1005.904
45772,OH,RFCW,1005.904
45773,OH,RFCW,1005.904
45775,OH,RFCW,1005.904
45776,OH,RFCW,1005.904
45777,OH,RFCW,1005.904
45778,OH,RFCW,1005.904
45779,OH,RFCW,1005.904
45780,OH,RFCW,1005.904
45782,OH,RFCW,1005.904
45783,OH,RFCW,1005.904
45784,OH,RFCW,1005.904
45786,OH,RFCW,1005.904
45787,OH,RFCW,1005.904
45788,OH,RFCW,1005.904
45789,OH,RFCW,1005.904
45801,OH,RFCW,1005.904
45802,OH,RFCW,1005.904
45804,OH,RFCW,1005.904
45805,OH,RFCW,1005.904
45806,OH,RFCW,1005.904
45807,OH,RFCW,1005.904
45808,OH,RFCW,1005.904
45809,OH,RFCW,1005.904
45810,OH,RFCW,1005.904
45812,OH,RFCW,1005.904
45813,OH,RFCW,1005.904
45814,OH,RFCW,1005.904
45815,OH,RFCW,1005.904
45816,OH,RFCW,1005.904
45817,OH,RFCW,1005.904
45819,OH,RFCW,1005.904
45820,OH,RFCW,1005.904
45821,OH,RFCW,1005.904
45822,OH,RFCW,1005.904
45826,OH,RFCW,1005.904
45827,OH,RFCW,1005.904
45828,OH,RFCW,1005.904
45830,OH,RFCW,1005.904
45831,OH,RFCW,1005.904
45832,OH,RFCW,1005.904
45833,OH,RFCW,1005.904
45835,OH,RFCW,1005.904
45836,OH,RFCW,1005.904
45837,OH,RFCW,1005.904
45838,OH,RFCW,1005.904
45839,OH,RFCW,1005.904
45840,OH,RFCW,1005.904
45841,OH,RFCW,1005.904
45843,OH,RFCW,1005.904
45844,OH,RFCW,1005.904
45845,OH,RFCW,1005.904
45846,OH,RFCW,1005.904
45848,OH,RFCW,1005.904
45849,OH,RFCW,1005.904
45850,OH,RFCW,1005.904
45851,OH,RFCW,1005.904
45853,OH,RFCW,1005.904
45854,OH,RFCW,1005.904
45855,OH,RFCW,1005.904
45856,OH,RFCW,1005.904
45858,OH,RFCW,1005.904
45859,OH,RFCW,1005.904
45860,OH,RFCW,1005.904
45861,OH,RFCW,1005.904
45862,OH,RFCW,1005.904
45863,OH,RFCW,1005.904
45864,OH,RFCW,1005.904
45865,OH,RFCW,1005.904
